,rolls, pitches, yaw
2181,0.112088589300499,-23.43305086168838,-1.005443156960283
2182,0.12488791234631459,-23.51509954711592,-1.0119094665116628
2183,0.14738768852334533,-23.60064170196278,-1.0132881338137194
2184,0.15630175078987674,-23.6648898445904,-1.0189305088025005
2185,0.14179227911087597,-23.707892699671355,-1.0160238108032036
2186,0.12817124631038315,-23.761617580111064,-1.016898373993031
2187,0.14001173922143414,-23.82227286234871,-1.019577256010583
2188,0.1594186220398777,-23.8900195650113,-1.0238932906717533
2189,0.17120513666786474,-23.943545668259148,-1.0265684643096722
2190,0.14101692788254938,-23.997431157059104,-1.0167597223885072
2191,0.11106293201689685,-23.99768389437358,-1.0103939367032808
2192,0.11909487374040567,-24.051251991398342,-1.0122573930764873
2193,0.1548839363307938,-24.09743630635405,-1.0271839487312129
