Timestamp,q.w,q.i,q.j,q.k,euler
1716936534612,0.9869015,-0.0007934812,-0.1612293,-0.005462813,[-1.79363777e+02  1.85567365e+01  1.18068967e-02]
1716936534612,0.9869065,-0.0007934812,-0.1611988,-0.005462813,[-1.79363784e+02  1.85531949e+01  1.17860324e-02]
1716936534612,0.9869067,-0.0007934812,-0.1611988,-0.005432295,[-1.79367425e+02  1.85531946e+01  1.11913794e-02]
1716936534612,0.9868667,-0.0007019257,-0.1614429,-0.005462813,[-1.79361941e+02  1.85814778e+01  2.28761174e-02]
1716936534612,0.9868566,-0.0005493332,-0.161504,-0.005493332,[-1.79355306e+02  1.85884727e+01  4.17199096e-02]
1716936534612,0.9868467,-0.0006103702,-0.161565,-0.005462813,[-1.79360123e+02  1.85955975e+01  3.38841499e-02]
1716936534612,0.9868568,-0.0006103702,-0.161504,-0.005462813,[-1.79360139e+02  1.85885123e+01  3.38417002e-02]
1716936534612,0.9868566,-0.0004882962,-0.161504,-0.005493332,[-1.79354114e+02  1.85884334e+01  4.90021983e-02]
1716936534612,0.9868517,-0.0004577776,-0.1615345,-0.005493332,[-1.79353510e+02  1.85919534e+01  5.26649659e-02]
1716936534612,0.9868415,-0.0004272591,-0.1615955,-0.00552385,[-1.79349255e+02  1.85990158e+01  5.69458110e-02]
1716936534612,0.9868717,-0.0004882962,-0.1614124,-0.005493332,[-1.79354139e+02  1.85777953e+01  4.89374061e-02]
1716936534612,0.9868317,-0.0007324442,-0.1616565,-0.005462813,[-1.79362486e+02  1.86062999e+01  1.93820720e-02]
1716936534612,0.9868216,-0.0005798517,-0.1617176,-0.005493332,[-1.79355846e+02  1.86132951e+01  3.82286481e-02]
1716936534612,0.9868217,-0.0005188147,-0.1617176,-0.005493332,[-1.79354652e+02  1.86132540e+01  4.55117251e-02]
1716936534612,0.9868266,-0.0005798517,-0.1616871,-0.005493332,[-1.79355854e+02  1.86097534e+01  3.82072429e-02]
1716936534612,0.9868115,-0.0003967406,-0.1617786,-0.00552385,[-1.79348606e+02  1.86202570e+01  6.07184362e-02]
1716936534612,0.9868215,-0.0003967406,-0.1617176,-0.00552385,[-1.79348624e+02  1.86131737e+01  6.06746845e-02]
1716936534612,0.9868066,-0.0003662221,-0.1618091,-0.00552385,[-1.79348001e+02  1.86237768e+01  6.43820104e-02]
1716936534612,0.9868015,-0.0004272591,-0.1618396,-0.00552385,[-1.79349186e+02  1.86273601e+01  5.71204195e-02]
1716936534612,0.9868264,-0.0003051851,-0.1616871,-0.005554369,[-1.79343201e+02  1.86095686e+01  7.21739073e-02]
1716936534612,0.9868164,-0.0002746666,-0.1617481,-0.005554369,[-1.79342586e+02  1.86166317e+01  7.58598483e-02]
1716936534612,0.9867965,-0.0004577776,-0.1618702,-0.00552385,[-1.79349775e+02  1.86309330e+01  5.35004797e-02]
1716936534612,0.9867713,-0.0004272591,-0.1620228,-0.005554369,[-1.79345492e+02  1.86486313e+01  5.78495455e-02]
1716936534612,0.9867412,-0.0004272591,-0.1622059,-0.005554369,[-1.79345439e+02  1.86698943e+01  5.79813667e-02]
1716936534612,0.9867162,-0.0003662221,-0.1623585,-0.005554369,[-1.79344197e+02  1.86875737e+01  6.53767428e-02]
1716936534612,0.986721,-0.0003051851,-0.1623279,-0.005584887,[-1.79339365e+02  1.86839788e+01  7.32392465e-02]
1716936534612,0.9867212,-0.0004272591,-0.1623279,-0.005554369,[-1.79345405e+02  1.86840608e+01  5.80692105e-02]
1716936534612,0.9866759,-0.0003967406,-0.1626026,-0.005554369,[-1.79344725e+02  1.87159437e+01  6.19103216e-02]
1716936534612,0.9866808,-0.0003967406,-0.1625721,-0.005584887,[-1.79341091e+02  1.87123988e+01  6.24885483e-02]
1716936534612,0.986696,-0.0004577776,-0.1624805,-0.005554369,[-1.79345961e+02  1.87018040e+01  5.45361603e-02]
1716936534612,0.986706,-0.0005188147,-0.1624195,-0.005554369,[-1.79347177e+02  1.86947606e+01  4.72065945e-02]
1716936534612,0.9867261,-0.0005798517,-0.1622974,-0.005554369,[-1.79348409e+02  1.86806206e+01  3.98340689e-02]
1716936534612,0.9866909,-0.0005188147,-0.1625111,-0.005554369,[-1.79347152e+02  1.87053986e+01  4.72720639e-02]
1716936534612,0.9867362,-0.0004882962,-0.1622364,-0.005554369,[-1.79346629e+02  1.86734758e+01  5.07182730e-02]
1716936534612,0.9867261,-0.0005798517,-0.1622974,-0.005554369,[-1.79348409e+02  1.86806206e+01  3.98340689e-02]
1716936534612,0.9867613,-0.0006408887,-0.1620838,-0.00552385,[-1.79353304e+02  1.86558579e+01  3.17995375e-02]
1716936534612,0.9867462,-0.0007934812,-0.1621754,-0.00552385,[-1.79356274e+02  1.86665936e+01  1.36518497e-02]
1716936534612,0.9867312,-0.0007019257,-0.1622669,-0.00552385,[-1.79354456e+02  1.86771600e+01  2.46430348e-02]
1716936534612,0.986721,-0.0006408887,-0.1623279,-0.005554369,[-1.79349599e+02  1.86842036e+01  3.25703656e-02]
1716936534612,0.986726,-0.0006103702,-0.1622974,-0.005554369,[-1.79349008e+02  1.86806422e+01  3.61914454e-02]
1716936534612,0.9867411,-0.0006103702,-0.1622059,-0.005554369,[-1.79349032e+02  1.86700155e+01  3.61265848e-02]
1716936534612,0.9867513,-0.0006408887,-0.1621448,-0.00552385,[-1.79353289e+02  1.86629411e+01  3.18423941e-02]
1716936534612,0.9867362,-0.0007629627,-0.1622364,-0.00552385,[-1.79355661e+02  1.86736575e+01  1.73366641e-02]
1716936534612,0.9866961,-0.0008239998,-0.1624805,-0.005493332,[-1.79360445e+02  1.87020461e+01  9.62051822e-03]
1716936534612,0.9866558,-0.0006408887,-0.1627247,-0.00552385,[-1.79353140e+02  1.87302867e+01  3.22500665e-02]
1716936534612,0.986671,-0.0006103702,-0.1626331,-0.00552385,[-1.79352563e+02  1.87196272e+01  3.58289062e-02]
1716936534612,0.9866708,-0.0005493332,-0.1626331,-0.005554369,[-1.79347719e+02  1.87195869e+01  4.37160010e-02]
1716936534612,0.9866405,-0.0004882962,-0.1628162,-0.005584887,[-1.79342823e+02  1.87408090e+01  5.17350749e-02]
1716936534612,0.9866052,-0.0004882962,-0.1630299,-0.005584887,[-1.79342763e+02  1.87656287e+01  5.18892137e-02]
1716936534612,0.9866102,-0.0002441481,-0.1629994,-0.005615406,[-1.79334312e+02  1.87619197e+01  8.16209402e-02]
1716936534612,0.9865597,-0.000122074,-0.1633045,-0.005615406,[-1.79331802e+02  1.87972745e+01  9.64251589e-02]
1716936534612,0.9865698,-0.0002746666,-0.1632435,-0.005615406,[-1.79334837e+02  1.87902920e+01  7.81573645e-02]
1716936534612,0.9865851,-0.0003662221,-0.1631519,-0.005584887,[-1.79340318e+02  1.87797166e+01  6.65542510e-02]
1716936534612,0.9866999,-0.0006408887,-0.16245,-0.00573748,[-1.79327709e+02  1.86983761e+01  3.62553920e-02]
1716936534612,0.9866871,-0.001922666,-0.1625111,-0.005920591,[-1.79331034e+02  1.87063499e+01 -1.13107565e-01]
1716936534612,0.9865899,-0.002197333,-0.1630909,-0.006073183,[-1.79318171e+02  1.87738958e+01 -1.42500181e-01]
1716936534612,0.9864081,-0.001922666,-0.1641896,-0.006103702,[-1.79308971e+02  1.89013274e+01 -1.08328483e-01]
1716936534612,0.9862855,-0.001983703,-0.164922,-0.00613422,[-1.79306452e+02  1.89864609e+01 -1.14498841e-01]
1716936534612,0.9862182,-0.002319407,-0.1653188,-0.006164739,[-1.79309483e+02  1.90328016e+01 -1.53740663e-01]
1716936534612,0.9861253,-0.002502518,-0.1658681,-0.006195257,[-1.79309474e+02  1.90967607e+01 -1.74646356e-01]
1716936534612,0.9859664,-0.002227851,-0.1668142,-0.006195257,[-1.79303861e+02  1.92065118e+01 -1.41140987e-01]
1716936534612,0.9858013,-0.001922666,-0.1677908,-0.006195257,[-1.79297550e+02  1.93198038e+01 -1.03926792e-01]
1716936534612,0.98565,-0.00204474,-0.1686758,-0.006195257,[-1.79299929e+02  1.94227690e+01 -1.17910888e-01]
1716936534612,0.9854717,-0.002136296,-0.1697134,-0.006195257,[-1.79301689e+02  1.95434710e+01 -1.28144031e-01]
1716936534612,0.9852985,-0.001831111,-0.1707205,-0.006164739,[-1.79298892e+02  1.96603640e+01 -9.14762531e-02]
1716936534612,0.9851345,-0.001586962,-0.1716666,-0.006164739,[-1.79293640e+02  1.97702278e+01 -6.15044871e-02]
1716936534612,0.9850224,-0.001617481,-0.1723075,-0.006195257,[-1.79290495e+02  1.98448023e+01 -6.40520224e-02]
1716936534612,0.9849203,-0.001800592,-0.1728874,-0.006225776,[-1.79290579e+02  1.99123989e+01 -8.49589881e-02]
1716936534612,0.9848291,-0.001800592,-0.1734062,-0.006225776,[-1.79290491e+02  1.99727595e+01 -8.45776373e-02]
1716936534612,0.9847271,-0.001617481,-0.173986,-0.006225776,[-1.79286506e+02  2.00400928e+01 -6.21569362e-02]
1716936534612,0.9846409,-0.001495407,-0.1744743,-0.006225776,[-1.79283810e+02  2.00968272e+01 -4.71246438e-02]
1716936534612,0.984489,-0.001556444,-0.1753288,-0.006225776,[-1.79284932e+02  2.01963214e+01 -5.38143341e-02]
1716936534612,0.9844397,-0.001770074,-0.1756035,-0.006225776,[-1.79289456e+02  2.02284494e+01 -7.92906199e-02]
1716936534612,0.9844176,-0.001861629,-0.1757256,-0.006256294,[-1.79287729e+02  2.02427296e+01 -8.95531459e-02]
1716936534612,0.9844284,-0.001892148,-0.1756645,-0.006256294,[-1.79288395e+02  2.02356405e+01 -9.32674491e-02]
1716936534612,0.9844067,-0.001861629,-0.1757866,-0.006256294,[-1.79287719e+02  2.02498302e+01 -8.95081496e-02]
1716936534612,0.9843195,-0.001525925,-0.1762749,-0.006317331,[-1.79273064e+02  2.03064321e+01 -4.74581351e-02]
1716936534612,0.9842758,-0.001190222,-0.1765191,-0.006378368,[-1.79258426e+02  2.03346119e+01 -5.57302703e-03]
1716936534612,0.9842758,-0.001190222,-0.1765191,-0.006378368,[-1.79258426e+02  2.03346119e+01 -5.57302703e-03]
1716936534612,0.9843577,-0.001281777,-0.1760613,-0.006378368,[-1.79260520e+02  2.02813867e+01 -1.69496633e-02]
1716936534612,0.9843685,-0.001495407,-0.1760002,-0.00634785,[-1.79268799e+02  2.02744333e+01 -4.33434898e-02]
1716936534612,0.9844012,-0.001495407,-0.1758171,-0.00634785,[-1.79268840e+02  2.02531201e+01 -4.34854783e-02]
1716936534612,0.9843796,-0.001525925,-0.1759392,-0.006317331,[-1.79273139e+02  2.02673528e+01 -4.77164267e-02]
1716936534612,0.9843796,-0.001403851,-0.1759392,-0.00634785,[-1.79266845e+02  2.02672633e+01 -3.23815277e-02]
1716936534612,0.9844121,-0.001525925,-0.1757561,-0.00634785,[-1.79269509e+02  2.02460411e+01 -4.72020772e-02]
1716936534612,0.9844612,-0.001709037,-0.1754814,-0.006286813,[-1.79280832e+02  2.02141975e+01 -7.07353053e-02]
1716936534612,0.9844557,-0.001495407,-0.1755119,-0.00634785,[-1.79268910e+02  2.02175942e+01 -4.37220713e-02]
1716936534612,0.9844286,-0.001556444,-0.1756645,-0.006317331,[-1.79273854e+02  2.02353998e+01 -5.15969135e-02]
1716936534612,0.9844067,-0.001495407,-0.1757866,-0.00634785,[-1.79268847e+02  2.02495687e+01 -4.35091315e-02]
1716936534612,0.9844177,-0.001403851,-0.1757256,-0.00634785,[-1.79266896e+02  2.02424007e+01 -3.25484818e-02]
1716936534612,0.9844339,-0.001373333,-0.175634,-0.006378368,[-1.79262594e+02  2.02317165e+01 -2.82963920e-02]
1716936534612,0.9844232,-0.001251259,-0.1756951,-0.006378368,[-1.79259960e+02  2.02387360e+01 -1.35713622e-02]
1716936534612,0.9844284,-0.001098666,-0.1756645,-0.006439405,[-1.79249356e+02  2.02350598e+01  6.05966519e-03]
1716936534612,0.9844394,-0.001037629,-0.1756035,-0.006439405,[-1.79248065e+02  2.02279119e+01  1.33480057e-02]
1716936534612,0.9844284,-0.0009155553,-0.1756645,-0.006469924,[-1.79241758e+02  2.02349187e+01  2.87293176e-02]
1716936534612,0.9843903,-0.0008545183,-0.1758782,-0.006469924,[-1.79240380e+02  2.02597466e+01  3.62462618e-02]
1716936534612,0.9843629,-0.0007324442,-0.1760308,-0.006500443,[-1.79234035e+02  2.02774144e+01  5.17098442e-02]
1716936534612,0.9843684,-0.0007324442,-0.1760002,-0.006500443,[-1.79234046e+02  2.02738518e+01  5.16838622e-02]
1716936534612,0.9843682,-0.0007019257,-0.1760002,-0.006530961,[-1.79229720e+02  2.02738268e+01  5.60098695e-02]
1716936534612,0.984341,-0.0008239998,-0.1761528,-0.006500443,[-1.79235963e+02  2.02916874e+01  4.08029173e-02]
1716936534612,0.984341,-0.0009155553,-0.1761528,-0.006500443,[-1.79237934e+02  2.02917568e+01  2.97924007e-02]
1716936534612,0.9843082,-0.0008545183,-0.1763359,-0.006500443,[-1.79236560e+02  2.03130258e+01  3.72867177e-02]
1716936534612,0.9842534,-0.0009460738,-0.1766411,-0.006500443,[-1.79238437e+02  2.03486269e+01  2.65299029e-02]
1716936534612,0.984226,-0.0008850368,-0.1767937,-0.006500443,[-1.79237069e+02  2.03663467e+01  3.40004069e-02]
1716936534612,0.984215,-0.0008239998,-0.1768548,-0.006530961,[-1.79232059e+02  2.03734089e+01  4.20547360e-02]
1716936534612,0.9841983,-0.0007324442,-0.1769463,-0.00656148,[-1.79226375e+02  2.03839911e+01  5.38080459e-02]
1716936534612,0.9841874,-0.0007324442,-0.1770074,-0.00656148,[-1.79226354e+02  2.03911030e+01  5.38605067e-02]
1716936534612,0.9841598,-0.0005798517,-0.17716,-0.006591998,[-1.79219323e+02  2.04087485e+01  7.30140307e-02]
1716936534612,0.9841213,-0.0006103702,-0.1773736,-0.006591998,[-1.79219905e+02  2.04336428e+01  6.95280254e-02]
1716936534612,0.9841213,-0.0006103702,-0.1773736,-0.006591998,[-1.79219905e+02  2.04336428e+01  6.95280254e-02]
1716936534612,0.9840884,-0.0005493332,-0.1775567,-0.006591998,[-1.79218512e+02  2.04549123e+01  7.70339492e-02]
1716936534612,0.9840827,-0.0003967406,-0.1775872,-0.006622517,[-1.79211513e+02  2.04583407e+01  9.60894416e-02]
1716936534612,0.9840717,-0.0003967406,-0.1776482,-0.006622517,[-1.79211488e+02  2.04654433e+01  9.61438289e-02]
1716936534612,0.984055,-0.0002441481,-0.1777398,-0.006653035,[-1.79204460e+02  2.04759833e+01  1.15256451e-01]
1716936534612,0.9840495,-0.0001831111,-0.1777703,-0.006653035,[-1.79203120e+02  2.04794855e+01  1.22631202e-01]
1716936534612,0.984044,-0.0002441481,-0.1778008,-0.006653035,[-1.79204434e+02  2.04830860e+01  1.15311755e-01]
1716936534612,0.984066,-0.0003051851,-0.1776788,-0.006653035,[-1.79205813e+02  2.04689297e+01  1.07854436e-01]
1716936534612,0.9840382,-0.0002136296,-0.1778314,-0.006683554,[-1.79200083e+02  2.04866222e+01  1.19677110e-01]
1716936534612,0.9840274,-0.0002441481,-0.1778924,-0.006653035,[-1.79204395e+02  2.04937532e+01  1.15394836e-01]
1716936534612,0.9840219,-0.0002441481,-0.1779229,-0.006653035,[-1.79204382e+02  2.04973046e+01  1.15422495e-01]
1716936534612,0.9839888,-0.0002746666,-0.178106,-0.006653035,[-1.79204969e+02  2.05186503e+01  1.11914332e-01]
1716936534612,0.9839941,-0.0002136296,-0.1780755,-0.006683554,[-1.79199977e+02  2.05150461e+01  1.19900063e-01]
1716936534612,0.9840105,-9.155553e-05,-0.177984,-0.006714072,[-1.79193685e+02  2.05042867e+01  1.35176992e-01]
1716936534612,0.9840106,-0.0003051851,-0.177984,-0.006683554,[-1.79202011e+02  2.05044660e+01  1.08794479e-01]
1716936534612,0.9840329,-0.0003967406,-0.1778619,-0.006653035,[-1.79207728e+02  2.04903240e+01  9.69984446e-02]
1716936534612,0.9840329,-0.0004272591,-0.1778619,-0.006653035,[-1.79208392e+02  2.04903483e+01  9.33246954e-02]
1716936534612,0.9840053,-0.0004577776,-0.1780145,-0.006653035,[-1.79208995e+02  2.05081425e+01  8.97870999e-02]
1716936534612,0.9840329,-0.0004577776,-0.1778619,-0.006653035,[-1.79209056e+02  2.04903726e+01  8.96509454e-02]
1716936534612,0.9840106,-0.0003051851,-0.177984,-0.006683554,[-1.79202011e+02  2.05044660e+01  1.08794479e-01]
1716936534612,0.9840106,-0.0003051851,-0.177984,-0.006683554,[-1.79202011e+02  2.05044660e+01  1.08794479e-01]
1716936534612,0.9840219,-0.0003357036,-0.1779229,-0.006653035,[-1.79206375e+02  2.04973779e+01  1.04400870e-01]
1716936534612,0.9839887,-0.0003967406,-0.178106,-0.006653035,[-1.79207629e+02  2.05187499e+01  9.72173020e-02]
1716936536312,0.9839666,-0.0003662221,-0.1782281,-0.006653035,[-1.79206913e+02  2.05329442e+01  1.01001332e-01]
1716936536312,0.9839334,-0.0003662221,-0.1784112,-0.006653035,[-1.79206838e+02  2.05542675e+01  1.01165994e-01]
1716936536312,0.9839556,-0.0003967406,-0.1782891,-0.006653035,[-1.79207554e+02  2.05400712e+01  9.73815148e-02]
1716936536312,0.98395,-0.0004882962,-0.1783196,-0.006653035,[-1.79209539e+02  2.05436973e+01  8.63847237e-02]
1716936536312,0.9839334,-0.0004577776,-0.1784112,-0.006653035,[-1.79208837e+02  2.05543404e+01  9.01412534e-02]
1716936536312,0.9839336,-0.0005493332,-0.1784112,-0.006622517,[-1.79214511e+02  2.05544155e+01  7.84501390e-02]
1716936536312,0.9839169,-0.0005798517,-0.1785028,-0.006622517,[-1.79215142e+02  2.05651088e+01  7.48558866e-02]
1716936536312,0.9839391,-0.0005493332,-0.1783807,-0.006622517,[-1.79214523e+02  2.05508642e+01  7.84232317e-02]
1716936536312,0.9839447,-0.0005493332,-0.1783502,-0.006622517,[-1.79214534e+02  2.05473108e+01  7.83963026e-02]
1716936536312,0.9839555,-0.0004882962,-0.1782891,-0.006653035,[-1.79209551e+02  2.05401460e+01  8.63575620e-02]
1716936536312,0.9839666,-0.0004577776,-0.1782281,-0.006653035,[-1.79208910e+02  2.05330171e+01  8.99777574e-02]
1716936536312,0.983928,-0.0003051851,-0.1784417,-0.006653035,[-1.79205493e+02  2.05577679e+01  1.08543346e-01]
1716936536312,0.9839278,-0.0002136296,-0.1784417,-0.006683554,[-1.79199818e+02  2.05576905e+01  1.20234762e-01]
1716936536312,0.9839334,-0.0003662221,-0.1784112,-0.006653035,[-1.79206838e+02  2.05542675e+01  1.01165994e-01]
1716936536312,0.9839334,-0.0003662221,-0.1784112,-0.006653035,[-1.79206838e+02  2.05542675e+01  1.01165994e-01]
1716936536312,0.9839498,-0.0003357036,-0.1783196,-0.006683554,[-1.79202535e+02  2.05435724e+01  1.05424312e-01]
1716936536312,0.983972,-0.0002441481,-0.1781976,-0.006683554,[-1.79200590e+02  2.05292893e+01  1.16337180e-01]
1716936536312,0.9839499,-0.0001831111,-0.1783196,-0.006683554,[-1.79199205e+02  2.05434473e+01  1.23797855e-01]
1716936536312,0.9839277,-0.0002441481,-0.1784417,-0.006683554,[-1.79200485e+02  2.05577172e+01  1.16559818e-01]
1716936536312,0.9839334,-0.0003967406,-0.1784112,-0.006653035,[-1.79207504e+02  2.05542918e+01  9.74910814e-02]
1716936536312,0.9839168,-0.0004272591,-0.1785028,-0.006653035,[-1.79208134e+02  2.05649834e+01  9.38981721e-02]
1716936536312,0.9838559,-0.0003967406,-0.1788385,-0.006653035,[-1.79207330e+02  2.06040543e+01  9.78746554e-02]
1716936536312,0.9838448,-0.0003357036,-0.1788995,-0.006653035,[-1.79205968e+02  2.06111102e+01  1.05281347e-01]
1716936536312,0.9838224,-0.0002136296,-0.1790216,-0.006683554,[-1.79199565e+02  2.06252290e+01  1.20765343e-01]
1716936536312,0.9838004,-0.0003967406,-0.1791437,-0.006653035,[-1.79207205e+02  2.06396003e+01  9.81488369e-02]
1716936536312,0.9838003,-0.0005493332,-0.1791437,-0.006653035,[-1.79210552e+02  2.06397235e+01  7.97664773e-02]
1716936536312,0.9838004,-0.0006714072,-0.1791437,-0.006622517,[-1.79216906e+02  2.06398239e+01  6.43911184e-02]
1716936536312,0.9838336,-0.0005798517,-0.1789605,-0.006653035,[-1.79211292e+02  2.06184110e+01  7.59277493e-02]
1716936536312,0.983806,-0.0006408887,-0.1791131,-0.006622517,[-1.79216248e+02  2.06362354e+01  6.80407466e-02]
1716936536312,0.9837557,-0.0006408887,-0.1793878,-0.006653035,[-1.79212468e+02  2.06682299e+01  6.89523196e-02]
1716936536312,0.9838596,-0.001281777,-0.1788079,-0.006805628,[-1.79208334e+02  2.06011972e+01 -5.40956572e-03]
1716936536312,0.9837985,-0.002899258,-0.1791131,-0.007110813,[-179.20695213   20.63807684   -0.1933051 ]
1716936536312,0.9836401,-0.003265481,-0.1799677,-0.007293924,[-179.19287642   20.73795855   -0.2327332 ]
1716936536312,0.9833831,-0.002990814,-0.1813715,-0.007293924,[-179.18668203   20.90128394   -0.19849476]
1716936536312,0.9831906,-0.003082369,-0.1824091,-0.007324442,[-179.18494355   21.02228184   -0.20802293]
1716936536312,0.9830188,-0.00347911,-0.1833247,-0.007354961,[-179.19010803   21.12933293   -0.25450919]
1716936536312,0.9828534,-0.003387555,-0.1842097,-0.007385479,[-179.18430976   21.23243404   -0.24206208]
1716936536312,0.9827047,-0.003204443,-0.1850032,-0.007415998,[-179.17640578   21.32480577   -0.21860078]
1716936536312,0.9824672,-0.003387555,-0.1862545,-0.007477035,[-179.17310827   21.47089584   -0.23833572]
1716936536312,0.982235,-0.003326518,-0.1874752,-0.007507553,[-179.16791496   21.61323792   -0.22925271]
1716936536312,0.9820189,-0.003234962,-0.1886044,-0.007538072,[-179.16198969   21.74491052   -0.21652526]
1716936536312,0.9817953,-0.003295999,-0.1897641,-0.007538072,[-179.16329877   21.88029444   -0.22296138]
1716936536312,0.98163,-0.003143406,-0.1906186,-0.00756859,[-179.15591778   21.97990766   -0.20302516]
1716936536312,0.9814932,-0.003112888,-0.1913205,-0.007599109,[-179.1514041    22.0618278    -0.19800707]
1716936536312,0.9814038,-0.003143406,-0.1917783,-0.007599109,[-179.15206702   22.1153017    -0.20132198]
1716936536312,0.9813318,-0.003204443,-0.1921445,-0.007629627,[-179.14976481   22.15811709   -0.20769644]
1716936536312,0.9811763,-0.003051851,-0.192938,-0.007660146,[-179.14231239   22.2506516    -0.18775608]
1716936536312,0.9810567,-0.002685629,-0.1935484,-0.007721183,[-1.79126021e+02  2.23216266e+01 -1.41257438e-01]
1716936536312,0.9809965,-0.002441481,-0.1938536,-0.00778222,[-1.79112673e+02  2.23570650e+01 -1.09838831e-01]
1716936536312,0.9809962,-0.002502518,-0.1938536,-0.007812738,[-1.79110430e+02  2.23571216e+01 -1.16524842e-01]
1716936536312,0.9810801,-0.002746666,-0.1934263,-0.00778222,[-1.79120092e+02  2.23074301e+01 -1.47322413e-01]
1716936536312,0.9810984,-0.00265511,-0.1933348,-0.00778222,[-1.79117918e+02  2.22966610e+01 -1.36280399e-01]
1716936536312,0.9811109,-0.002288888,-0.1932737,-0.007843257,[-1.79101749e+02  2.22891993e+01 -9.03769512e-02]
1716936536312,0.9810808,-0.002166814,-0.1934263,-0.007873775,[-1.79095074e+02  2.23069135e+01 -7.46663522e-02]
1716936536312,0.9810988,-0.002105777,-0.1933348,-0.007904294,[-1.79089931e+02  2.22961709e+01 -6.66072554e-02]
1716936536312,0.9811288,-0.002105777,-0.1931822,-0.007904294,[-1.79089977e+02  2.22783501e+01 -6.67559653e-02]
1716936536312,0.981159,-0.002166814,-0.1930296,-0.007873775,[-1.79095191e+02  2.22605815e+01 -7.50493381e-02]
1716936536312,0.9811409,-0.002075259,-0.1931211,-0.007904294,[-1.79089266e+02  2.22711859e+01 -6.31077525e-02]
1716936536312,0.981105,-0.001892148,-0.1933042,-0.007934812,[-1.79081117e+02  2.22924001e+01 -3.99488131e-02]
1716936536312,0.9810569,-0.001709037,-0.1935484,-0.007965331,[-1.79072935e+02  2.23207507e+01 -1.67210682e-02]
1716936536312,0.9810809,-0.001770074,-0.1934263,-0.007965331,[-1.79074443e+02  2.23065470e+01 -2.42619524e-02]
1716936536312,0.9810266,-0.001678518,-0.193701,-0.007995849,[-1.79068437e+02  2.23385454e+01 -1.21246171e-02]
1716936536312,0.9809784,-0.001525925,-0.1939451,-0.008026368,[-1.79060968e+02  2.23669109e+01  7.40700060e-03]
1716936536312,0.9809482,-0.001495407,-0.1940977,-0.008026368,[-1.79060173e+02  2.23847079e+01  1.12754914e-02]
1716936536312,0.9809058,-0.001373333,-0.1943114,-0.008056886,[-1.79053435e+02  2.24095531e+01  2.70754209e-02]
1716936536312,0.9809301,-0.001464888,-0.1941893,-0.008026368,[-1.79059401e+02  2.23953789e+01  1.50812110e-02]
1716936536312,0.9809422,-0.001464888,-0.1941282,-0.008026368,[-1.79059426e+02  2.23882416e+01  1.50174619e-02]
1716936536312,0.9809542,-0.001373333,-0.1940672,-0.008056886,[-1.79053539e+02  2.23810265e+01  2.68178015e-02]
1716936536312,0.980924,-0.00122074,-0.1942198,-0.008087405,[-1.79046090e+02  2.23987016e+01  4.62653586e-02]
1716936536312,0.9809542,-0.001129185,-0.1940672,-0.008087405,[-1.79043957e+02  2.23807898e+01  5.72318983e-02]
1716936536312,0.9809421,-0.001159703,-0.1941282,-0.008087405,[-1.79044663e+02  2.23879447e+01  5.35875703e-02]
1716936536312,0.9809724,-0.001281777,-0.1939756,-0.008056886,[-1.79051378e+02  2.23702394e+01  3.78506558e-02]
1716936536312,0.9809725,-0.001251259,-0.1939756,-0.008056886,[-1.79050644e+02  2.23702085e+01  4.15603720e-02]
1716936536312,0.9809421,-0.001190222,-0.1941282,-0.008087405,[-1.79045397e+02  2.23879736e+01  4.98773515e-02]
1716936536312,0.9809422,-0.001281777,-0.1941282,-0.008056886,[-1.79051310e+02  2.23880646e+01  3.80126762e-02]
1716936536312,0.980942,-0.001281777,-0.1941282,-0.008087405,[-1.79047600e+02  2.23880623e+01  3.87469567e-02]
1716936536312,0.9809479,-0.001190222,-0.1940977,-0.008117924,[-1.79041701e+02  2.23844090e+01  5.05787656e-02]
1716936536312,0.9809298,-0.001159703,-0.1941893,-0.008117924,[-1.79040925e+02  2.23950792e+01  5.43878475e-02]
1716936536312,0.9808875,-0.001129185,-0.1944029,-0.008117924,[-1.79040090e+02  2.24200013e+01  5.83293880e-02]
1716936536312,0.9808814,-0.001190222,-0.1944334,-0.008117924,[-1.79041547e+02  2.24236235e+01  5.09406791e-02]
1716936536312,0.9808572,-0.001190222,-0.1945555,-0.008117924,[-1.79041491e+02  2.24378867e+01  5.10723703e-02]
1716936536312,0.9808754,-0.001159703,-0.1944639,-0.008117924,[-1.79040797e+02  2.24271563e+01  5.46845739e-02]
1716936536312,0.980845,-0.001037629,-0.1946165,-0.008148442,[-1.79034070e+02  2.24448616e+01  7.04311669e-02]
1716936536312,0.9808753,-0.001037629,-0.1944639,-0.008148442,[-1.79034144e+02  2.24270343e+01  7.02640686e-02]
1716936536312,0.9808571,-0.001068148,-0.1945555,-0.008148442,[-1.79034835e+02  2.24377649e+01  6.66531440e-02]
1716936536312,0.980857,-0.001129185,-0.1945555,-0.008148442,[-1.79036307e+02  2.24378257e+01  5.92308389e-02]
1716936536312,0.9808328,-0.001098666,-0.1946776,-0.008148442,[-1.79035513e+02  2.24520597e+01  6.30751935e-02]
1716936536312,0.9808084,-0.001037629,-0.1947996,-0.008178961,[-1.79030269e+02  2.24662497e+01  7.13689610e-02]
1716936536312,0.9807903,-0.001007111,-0.1948912,-0.008178961,[-1.79029487e+02  2.24769194e+01  7.51815974e-02]
