Timestamp,q.w,q.i,q.j,q.k,euler
1717193256844,0.6688259,-0.2915739,0.6103091,0.3085116,[138.72403995 -85.06231427  -8.98976456]
1717193256844,0.6687716,-0.2916654,0.6102786,0.3086032,[138.7095409  -85.06416623  -8.99163071]
1717193256844,0.668731,-0.291757,0.6102176,0.3087252,[138.677824   -85.06189086  -8.97909721]
1717193256844,0.6686625,-0.2918485,0.6101871,0.3088473,[138.63066761 -85.06415852  -8.9510346 ]
1717193256844,0.668636,-0.2919401,0.610126,0.3089389,[138.6315155  -85.06146397  -8.96835155]
1717193256844,0.6685674,-0.2920316,0.6100955,0.3090609,[138.58441526 -85.06373984  -8.94034118]
1717193256844,0.6685407,-0.2921232,0.6100345,0.3091525,[138.58519732 -85.06106891  -8.95759579]
1717193256844,0.6684721,-0.2922147,0.6100039,0.3092746,[138.5380176  -85.06333321  -8.9295167 ]
1717193256844,0.6684454,-0.2923063,0.6099429,0.3093661,[138.5389083  -85.06066501  -8.94687265]
1717193256844,0.6683767,-0.2923978,0.6099124,0.3094882,[138.49166583 -85.0629435   -8.91873078]
1717193256844,0.6683499,-0.2924894,0.6098514,0.3095798,[138.4924492  -85.06028124  -8.93599024]
1717193256844,0.6682678,-0.2926115,0.6098208,0.3097018,[138.46804844 -85.06429246  -8.93339444]
1717193256844,0.668241,-0.292703,0.6097598,0.3097934,[138.46875009 -85.06162808  -8.95056486]
1717193256844,0.6682141,-0.2927946,0.6096988,0.3098849,[138.46959444 -85.05897567  -8.96788147]
1717193256844,0.6681318,-0.2929167,0.6096683,0.310007,[138.44502609 -85.06300831  -8.96512881]
1717193256844,0.6681048,-0.2930082,0.6096072,0.3100986,[138.44569147 -85.06035103  -8.98227341]
1717193256844,0.6680366,-0.2931303,0.6095767,0.3101901,[138.45383761 -85.06398172  -9.00950271]
1717193256844,0.6679955,-0.2932218,0.6095157,0.3103122,[138.42185516 -85.06173711  -8.99672116]
1717193256844,0.6679406,-0.2933134,0.6094851,0.3104038,[138.40724418 -85.06362862  -8.99850668]
1717193256844,0.6678993,-0.2934049,0.6094241,0.3105258,[138.375314   -85.06140033  -8.98577704]
1717193256844,0.6678302,-0.2934965,0.6093936,0.3106479,[138.32801099 -85.06370898  -8.95759562]
1717193256844,0.667803,-0.2935881,0.6093326,0.3107395,[138.32871649 -85.06107863  -8.97479124]
1717193256844,0.6677338,-0.2936796,0.609302,0.3108615,[138.28140638 -85.06338497  -8.94659496]
1717193256844,0.6677065,-0.2937712,0.609241,0.3109531,[138.28209835 -85.06076268  -8.96378057]
1717193256844,0.6676651,-0.2938627,0.60918,0.3110752,[138.25009503 -85.05853768  -8.95098867]
1717193256844,0.66761,-0.2939543,0.6091495,0.3111667,[138.23545907 -85.06045404  -8.9527453 ]
1717193256844,0.6675684,-0.2940458,0.6090884,0.3112888,[138.20343833 -85.05823514  -8.93994643]
1717193256844,0.6675133,-0.2941374,0.6090579,0.3113804,[138.18869777 -85.0601493   -8.94160575]
1717193256844,0.6674716,-0.2942289,0.6089969,0.3115024,[138.15673192 -85.05794736  -8.92885448]
1717193256844,0.6674164,-0.2943205,0.6089664,0.311594,[138.14195218 -85.0598689   -8.93047808]
1717193256844,0.6673747,-0.294412,0.6089053,0.311716,[138.1100254  -85.05765816  -8.91776939]
1717193256844,0.6673059,-0.2945341,0.6088748,0.3118076,[138.11775078 -85.06133864  -8.94460573]
1717193256844,0.6672783,-0.2946257,0.6088138,0.3118992,[138.11839778 -85.05874081  -8.96175696]
1717193256844,0.6672087,-0.2947173,0.6087832,0.3120213,[138.07093248 -85.06107231  -8.93343391]
1717193256844,0.6671811,-0.2948088,0.6087222,0.3121128,[138.07160154 -85.05847479  -8.95059259]
1717193256844,0.6670979,-0.2949309,0.6086917,0.3122349,[138.0466094  -85.06257327  -8.94744679]
1717193256844,0.6670702,-0.2950224,0.6086307,0.3123264,[138.04725543 -85.05998351  -8.96458595]
1717193256844,0.6670004,-0.295114,0.6086001,0.3124485,[137.99970752 -85.06232849  -8.93618718]
1717193256844,0.6669727,-0.2952055,0.6085391,0.3125401,[138.00027454 -85.05973718  -8.95325469]
1717193256844,0.6669028,-0.2952971,0.6085086,0.3126621,[137.95275491 -85.06209842  -8.92487685]
1717193256844,0.666875,-0.2953886,0.6084476,0.3127537,[137.95330825 -85.05951517  -8.9419342 ]
1717193256844,0.666805,-0.2954802,0.608417,0.3128757,[137.90577293 -85.06187438  -8.91354763]
1717193256844,0.6667772,-0.2955718,0.6083559,0.3129673,[137.90645259 -85.05928611  -8.93074215]
1717193256844,0.666735,-0.2956633,0.6082949,0.3130894,[137.8743192  -85.05711626  -8.91784833]
1717193256844,0.6666792,-0.2957549,0.6082644,0.313181,[137.85931202 -85.05908267  -8.91926519]
1717193256844,0.6666512,-0.2958464,0.6082034,0.3132725,[137.85992231 -85.05651766  -8.93637926]
1717193256844,0.6665811,-0.295938,0.6081728,0.3133946,[137.81226407 -85.05887996  -8.90788053]
1717193256844,0.6665395,-0.2960601,0.6081118,0.3134861,[137.83542651 -85.05808228  -8.9502616 ]
1717193256844,0.6664693,-0.2961516,0.6080813,0.3136082,[137.78761343 -85.06045759  -8.92160066]
1717193256844,0.6664133,-0.2962432,0.6080508,0.3136998,[137.77252779 -85.06243901  -8.92294596]
1717193256844,0.6663708,-0.2963347,0.6079897,0.3138218,[137.7404439 -85.0602841  -8.9101084]
1717193256844,0.6663148,-0.2964263,0.6079592,0.3139134,[137.72534675 -85.06226544  -8.91144217]
1717193256844,0.6662586,-0.2965484,0.6078982,0.3140355,[137.71565834 -85.06189257  -8.92372217]
1717193256844,0.6662026,-0.2966399,0.6078677,0.314127,[137.70056404 -85.06387379  -8.92504413]
1717193256844,0.6661599,-0.2967315,0.6078066,0.3142491,[137.66842394 -85.06173341  -8.91217205]
1717193256844,0.6661038,-0.296823,0.6077761,0.3143407,[137.65319552 -85.06371981  -8.91337067]
1717193256844,0.666061,-0.2969146,0.6077151,0.3144627,[137.62110844 -85.06159638  -8.90054432]
1717193256844,0.6660327,-0.2970061,0.607654,0.3145543,[137.62163496 -85.05904652  -8.91759616]
1717193256844,0.6659765,-0.2970977,0.6076235,0.3146458,[137.60655331 -85.06104512  -8.91894504]
1717193256844,0.6659336,-0.2971892,0.6075625,0.3147679,[137.57427832 -85.05892414  -8.90593436]
1717193256844,0.6658773,-0.2972808,0.607532,0.3148594,[137.55915603 -85.0609301   -8.9072461 ]
1717193256844,0.6658344,-0.2973724,0.6074709,0.3149815,[137.52700595 -85.0588028   -8.89437117]
1717193256844,0.6658058,-0.2974639,0.6074099,0.3150731,[137.52744131 -85.05628452  -8.91133897]
1717193256844,0.6657349,-0.2975555,0.6073794,0.3151952,[137.47944282 -85.05870632  -8.88252425]
1717193256844,0.6657063,-0.297647,0.6073183,0.3152867,[137.48001209 -85.05618277  -8.89962221]
1717193256844,0.6656499,-0.2977386,0.6072878,0.3153783,[137.46475071 -85.05819399  -8.90080562]
1717193256844,0.6655931,-0.2978607,0.6072268,0.3155003,[137.45499139 -85.05787024  -8.91302854]
1717193256844,0.6655366,-0.2979522,0.6071963,0.3155919,[137.43960997 -85.05988657  -8.91408808]
1717193256844,0.6654934,-0.2980438,0.6071352,0.315714,[137.40740187 -85.05778059  -8.9011658 ]
1717193256844,0.6654367,-0.2981353,0.6071047,0.3158055,[137.39204406 -85.05981388  -8.90224866]
1717193256844,0.6653656,-0.2982269,0.6070742,0.3159276,[137.34392466 -85.06224728  -8.87331993]
1717193256844,0.6653368,-0.2983184,0.6070132,0.3160192,[137.34435988 -85.0597462   -8.89029477]
1717193256844,0.6652797,-0.2984405,0.6069521,0.3161412,[137.33454358 -85.05943772  -8.90247481]
1717193256844,0.6652229,-0.2985321,0.6069216,0.3162328,[137.3191323  -85.06147882  -8.90352227]
1717193256844,0.6651795,-0.2986236,0.6068606,0.3163549,[137.28677476 -85.05939183  -8.89044685]
1717193256844,0.6651227,-0.2987152,0.6068301,0.3164464,[137.27144483 -85.06143503  -8.89156833]
1717193256844,0.6650792,-0.2988067,0.606769,0.3165685,[137.23909653 -85.05934665  -8.87850924]
1717193256844,0.6650501,-0.2988983,0.606708,0.31666,[137.23964415 -85.05687392  -8.89560718]
1717193256844,0.6649787,-0.2989898,0.6066775,0.3167821,[137.19133479 -85.05932353  -8.86649165]
1717193256844,0.6649495,-0.2990814,0.6066164,0.3168737,[137.19180024 -85.05684858  -8.88352183]
1717193256844,0.6649058,-0.2991729,0.6065554,0.3169958,[137.15940739 -85.05478213  -8.87042181]
1717193256844,0.6648488,-0.2992645,0.6065249,0.3170873,[137.14399523 -85.05684007  -8.87146808]
1717193256844,0.6648051,-0.2993561,0.6064638,0.3172094,[137.11172677 -85.05476732  -8.85850332]
1717193256844,0.664748,-0.2994476,0.6064333,0.3173009,[137.09618679 -85.05683006  -8.85941798]
1717193256844,0.6647041,-0.2995392,0.6063722,0.317423,[137.06387232 -85.05477141  -8.84641431]
1717193256844,0.664647,-0.2996307,0.6063417,0.3175146,[137.04822638 -85.05683182  -8.84723028]
1717193256844,0.6646177,-0.2997223,0.6062807,0.3176061,[137.04876633 -85.05437641  -8.86432779]
1717193256844,0.6645458,-0.2998138,0.6062502,0.3177282,[137.00027484 -85.05685782  -8.8350477 ]
1717193256844,0.6645027,-0.2999359,0.6061891,0.3178197,[137.02308045 -85.05619062  -8.8771285 ]
1717193256844,0.6644586,-0.3000275,0.6061281,0.3179418,[136.99069591 -85.05415459  -8.86405839]
1717193256844,0.6644013,-0.300119,0.6060976,0.3180334,[136.97498065 -85.0562301   -8.86481206]
1717193256844,0.6643571,-0.3002106,0.6060365,0.3181555,[136.94260481 -85.05419266  -8.85175776]
1717193256844,0.6643138,-0.3003327,0.6059755,0.318247,[136.96531124 -85.0535499   -8.89374296]
1717193256844,0.6642417,-0.3004242,0.605945,0.3183691,[136.91675393 -85.05604539  -8.86440406]
1717193256844,0.6641974,-0.3005158,0.605884,0.3184912,[136.88433566 -85.05402285  -8.85130739]
1717193256844,0.6641678,-0.3006073,0.6058229,0.3185827,[136.88476175 -85.05158123  -8.8682981 ]
1717193256844,0.6640956,-0.3006989,0.6057924,0.3187048,[136.83624984 -85.05408397  -8.8390154 ]
1717193256844,0.6640659,-0.3007904,0.6057314,0.3187963,[136.83663554 -85.05165844  -8.85596576]
1717193256844,0.6640215,-0.300882,0.6056703,0.3189184,[136.80425192 -85.04963427  -8.84291094]
1717193256844,0.6639639,-0.3009735,0.6056398,0.31901,[136.78841154 -85.05173189  -8.84355003]
1717193256844,0.6639193,-0.3010651,0.6055788,0.3191321,[136.75595493 -85.04972983  -8.8304258 ]
1717193256844,0.6638895,-0.3011566,0.6055177,0.3192236,[136.75635116 -85.0473047   -8.8473939 ]
1717193256844,0.663817,-0.3012482,0.6054872,0.3193457,[136.70774646 -85.0498261   -8.81802902]
1717193256844,0.6637871,-0.3013398,0.6054262,0.3194372,[136.70818804 -85.0474196   -8.83504979]
1717193256844,0.6637146,-0.3014313,0.6053957,0.3195593,[136.65948113 -85.04993693  -8.80557537]
1717193256844,0.6636846,-0.3015229,0.6053346,0.3196509,[136.65984087 -85.04752818  -8.82252875]
1717193256844,0.6636398,-0.3016144,0.6052736,0.3197729,[136.6273818  -85.04553886  -8.80939472]
1717193256844,0.6635681,-0.3017365,0.6052431,0.3198645,[136.63361477 -85.04946461  -8.83483888]
1717193256844,0.6635233,-0.3018281,0.6051821,0.3199866,[136.60114228 -85.04747564  -8.82170602]
1717193256844,0.6634931,-0.3019196,0.605121,0.3200781,[136.60145598 -85.04508216  -8.83860601]
1717193256844,0.6634204,-0.3020112,0.6050905,0.3202002,[136.55276785 -85.04761464  -8.80916469]
1717193256844,0.6633763,-0.3021332,0.6050295,0.3202918,[136.57504294 -85.04703944  -8.85074717]
1717193256844,0.6633313,-0.3022248,0.6049684,0.3204138,[136.54265002 -85.04505933  -8.83769738]
1717193256844,0.6633009,-0.3023164,0.6049074,0.3205054,[136.54287708 -85.04268976  -8.85452896]
1717193256844,0.663228,-0.3024079,0.6048769,0.3206275,[136.49405167 -85.04523378  -8.82495017]
1717193256844,0.6631977,-0.3024995,0.6048158,0.320719,[136.49444256 -85.04285164  -8.84193832]
1717193256844,0.6631525,-0.302591,0.6047548,0.3208411,[136.46182225 -85.04088855  -8.82866482]
1717193256844,0.6631082,-0.3026521,0.6047243,0.3209327,[136.42380806 -85.04121855  -8.8044413 ]
1717193256844,0.663063,-0.3027436,0.6046633,0.3210547,[136.39130966 -85.0392561   -8.79128244]
1717193256844,0.6629899,-0.3028352,0.6046327,0.3211768,[136.34250869 -85.04180377  -8.76174606]
1717193256844,0.6629593,-0.3029267,0.6045717,0.3212683,[136.34274355 -85.03945127  -8.77857817]
1717193256844,0.6628723,-0.3030488,0.6045412,0.3213904,[136.31588807 -85.04382343  -8.77370087]
1717193256844,0.6628417,-0.3031403,0.6044801,0.321482,[136.31606316 -85.04146096  -8.79048411]
1717193256844,0.6627963,-0.3032319,0.6044191,0.321604,[136.28361356 -85.0395145   -8.77738856]
1717193256844,0.6627238,-0.303354,0.6043885,0.3216956,[136.2894659  -85.0434982   -8.80248386]
1717193256844,0.6626782,-0.3034455,0.6043275,0.3218177,[136.25677128 -85.04156173  -8.78915049]
1717193256844,0.6626475,-0.3035371,0.6042665,0.3219092,[136.25707526 -85.0392203   -8.80606269]
1717193256844,0.6625741,-0.3036287,0.6042359,0.3220313,[136.2081541  -85.04178775  -8.77641673]
1717193256844,0.6625293,-0.3037507,0.6041749,0.3221229,[136.23020398 -85.04127575  -8.81779916]
1717193256844,0.6624836,-0.3038423,0.6041139,0.3222449,[136.19767683 -85.03935133  -8.80463692]
1717193256844,0.6624249,-0.3039338,0.6040834,0.3223365,[136.18138664 -85.04153023  -8.80486515]
1717193256844,0.6623791,-0.3040254,0.6040223,0.3224586,[136.14877378 -85.0396021   -8.79163168]
1717193256844,0.6623333,-0.3041169,0.6039613,0.3225806,[136.11615956 -85.03768104  -8.77837875]
1717193256844,0.6622745,-0.3042085,0.6039308,0.3226722,[136.09990402 -85.03986963  -8.77865245]
1717193256844,0.6622285,-0.3043001,0.6038697,0.3227943,[136.06725958 -85.03795484  -8.76539466]
1717193256844,0.6621975,-0.3043916,0.6038087,0.3228858,[136.0674318  -85.03563546  -8.78217877]
1717193256844,0.6621237,-0.3044832,0.6037782,0.3230079,[136.01833695 -85.03823541  -8.75236976]
1717193256844,0.6620777,-0.3045747,0.6037171,0.32313,[135.9856353  -85.03631655  -8.73904755]
1717193256844,0.6620465,-0.3046663,0.6036561,0.3232215,[135.98585514 -85.03401562  -8.75589381]
1717193256844,0.6619875,-0.3047578,0.6036256,0.3233131,[135.96942606 -85.03621615  -8.75599384]
1717193256844,0.6619413,-0.3048494,0.6035646,0.3234352,[135.93674105 -85.03432233  -8.74269918]
1717193256844,0.6619101,-0.3049409,0.6035035,0.3235267,[135.936909   -85.03201138  -8.75948996]
1717193256844,0.661822,-0.305063,0.603473,0.3236488,[135.90955856 -85.03646301  -8.75415666]
1717193256844,0.6617907,-0.3051546,0.603412,0.3237404,[135.90966981 -85.03416814  -8.77090527]
1717193256844,0.6617444,-0.3052461,0.6033509,0.3238624,[135.87700644 -85.03227315  -8.75762502]
1717193256844,0.6616561,-0.3053682,0.6033204,0.3239845,[135.84956702 -85.03673931  -8.75220984]
1717193256844,0.6616246,-0.3054598,0.6032594,0.3240761,[135.84963256 -85.03445999  -8.76892003]
1717193256844,0.6615782,-0.3055513,0.6031983,0.3241981,[135.81694939 -85.03257175  -8.75562363]
1717193256844,0.6615189,-0.3056429,0.6031678,0.3242897,[135.80047994 -85.0347971   -8.75570124]
1717193256844,0.6614723,-0.3057344,0.6031068,0.3244117,[135.76771975 -85.03293085  -8.74233147]
1717193256844,0.6614258,-0.305826,0.6030458,0.3245338,[135.73499994 -85.03105686  -8.729013  ]
1717193256844,0.6613942,-0.3059175,0.6029847,0.3246254,[135.73499845 -85.02877574  -8.74565623]
1717193256844,0.6613197,-0.3060091,0.6029542,0.3247475,[135.6856493  -85.03141859  -8.71561796]
1717193256844,0.661288,-0.3061006,0.6028932,0.324839,[135.68569829 -85.02915583  -8.73230444]
1717193256844,0.6612413,-0.3061922,0.6028321,0.3249611,[135.65297925 -85.02728753  -8.71899768]
1717193256844,0.6612095,-0.3062838,0.6027711,0.3250526,[135.65308281 -85.0250352   -8.73574967]
1717193256844,0.6611349,-0.3063753,0.6027406,0.3251747,[135.60362345 -85.02768058  -8.70559751]
1717193256844,0.6611031,-0.3064669,0.6026796,0.3252663,[135.60364936 -85.02542655  -8.72227913]
1717193256844,0.661042,-0.3065889,0.6026185,0.3253883,[135.59258302 -85.02542592  -8.73334548]
1717193256844,0.6609823,-0.3066805,0.602588,0.3254799,[135.57594854 -85.02768057  -8.73327241]
1717193256844,0.6609354,-0.3067721,0.6025269,0.325602,[135.54319579 -85.02582597  -8.71993928]
1717193256844,0.6608893,-0.3068941,0.6024659,0.3256935,[135.56487768 -85.02543412  -8.76099363]
1717193256844,0.6608143,-0.3069857,0.6024354,0.3258156,[135.51536178 -85.02811063  -8.73080658]
1717193256844,0.6607673,-0.3070772,0.6023743,0.3259377,[135.48250304 -85.0262601   -8.71736387]
1717193256844,0.6607352,-0.3071688,0.6023133,0.3260292,[135.48255224 -85.02403211  -8.73407254]
1717193256844,0.660646,-0.3072909,0.6022828,0.3261513,[135.45467797 -85.02856263  -8.72825456]
1717193256844,0.6606138,-0.3073824,0.6022217,0.3262429,[135.45455349 -85.02632938  -8.74479684]
1717193256844,0.6605666,-0.307474,0.6021607,0.3263649,[135.42180133 -85.02450636  -8.73146441]
1717193256844,0.6605192,-0.3075655,0.6020997,0.326487,[135.38882736 -85.02269247  -8.71791748]
1717193256844,0.6604592,-0.3076571,0.6020691,0.3265786,[135.37208312 -85.02496105  -8.71774903]
1717193256844,0.6604118,-0.3077486,0.6020081,0.3267007,[135.33911857 -85.0231463   -8.70421154]
1717193256844,0.6603643,-0.3078402,0.6019471,0.3268227,[135.30631774 -85.02134327  -8.69084143]
1717193256844,0.660332,-0.3079318,0.601886,0.3269143,[135.30627733 -85.01912192  -8.70747882]
1717193256844,0.6602566,-0.3080233,0.6018555,0.3270364,[135.25652047 -85.02181738  -8.67705795]
1717193256844,0.6602241,-0.3081149,0.6017945,0.3271279,[135.25649892 -85.01962178  -8.69371062]
1717193256844,0.6601766,-0.3082064,0.6017334,0.32725,[135.22358102 -85.01780462  -8.68022716]
1717193256844,0.6601163,-0.308298,0.6017029,0.3273415,[135.20677195 -85.02010521  -8.67999385]
1717193256844,0.6600543,-0.3084201,0.6016419,0.3274636,[135.19539472 -85.02018232  -8.69079297]
1717193256844,0.6599939,-0.3085116,0.6016114,0.3275551,[135.1784617  -85.02248775  -8.69043207]
1717193256844,0.6599318,-0.3086337,0.6015503,0.3276772,[135.16708055 -85.02256455  -8.70123455]
1717193256844,0.6598714,-0.3087252,0.6015198,0.3277688,[135.15004693 -85.02486776  -8.70078023]
1717193256844,0.6598235,-0.3088168,0.6014588,0.3278909,[135.11705738 -85.02308989  -8.68724336]
1717193256844,0.6597614,-0.3089389,0.6013978,0.3280129,[135.10574085 -85.02317753  -8.69809957]
1717193256844,0.6597286,-0.3090304,0.6013367,0.3281045,[135.10550753 -85.02099294  -8.71455521]
1717193256844,0.6596528,-0.309122,0.6013062,0.3282266,[135.05564497 -85.02371623  -8.68405027]
1717193256844,0.6595904,-0.3092441,0.6012452,0.3283486,[135.04423525 -85.02382649  -8.69482424]
1717193256844,0.6595575,-0.3093356,0.6011841,0.3284402,[135.04398632 -85.02165005  -8.71126798]
1717193256844,0.6595237,-0.3093967,0.6011231,0.3285623,[134.98946671 -85.01801317  -8.6734776 ]
1717193256844,0.6594756,-0.3094882,0.6010621,0.3286844,[134.95639585 -85.01624505  -8.65985963]
1717193256844,0.6594426,-0.3095798,0.601001,0.3287759,[134.95630743 -85.01408213  -8.67646764]
1717193256844,0.6593944,-0.3096713,0.60094,0.328898,[134.92322936 -85.01232112  -8.66284618]
1717193256844,0.6593183,-0.3097629,0.6009095,0.3290201,[134.87327994 -85.01506036  -8.63226528]
1717193256844,0.6592852,-0.3098544,0.6008484,0.3291116,[134.87309772 -85.01290316  -8.64877597]
1717193256844,0.6592368,-0.309946,0.6007874,0.3292337,[134.84006749 -85.01115804  -8.63521696]
1717193256844,0.6591759,-0.3100375,0.6007569,0.3293252,[134.8229002  -85.01349951  -8.63463988]
1717193256844,0.6591426,-0.3101291,0.6006958,0.3294168,[134.82265652 -85.01135801  -8.65111097]
1717193256844,0.659052,-0.3102512,0.6006653,0.3295389,[134.79405373 -85.01598701  -8.64461471]
1717193256844,0.6590043,-0.3103732,0.6006043,0.3296304,[134.81520923 -85.01573766  -8.68520127]
1717193256844,0.658928,-0.3104648,0.6005737,0.3297525,[134.76517401 -85.01848199  -8.65454543]
1717193256844,0.658865,-0.3105869,0.6005127,0.3298746,[134.75348237 -85.01863621  -8.66506676]
1717193256844,0.6588316,-0.3106784,0.6004516,0.3299661,[134.75323155 -85.01650264  -8.68151998]
1717193256844,0.6587685,-0.3108005,0.6003906,0.3300882,[134.74150929 -85.01666457  -8.69201438]
1717193256844,0.6586919,-0.310892,0.6003601,0.3302103,[134.69124238 -85.01943485  -8.66112688]
1717193256844,0.6586431,-0.3109836,0.6002991,0.3303323,[134.65817867 -85.01772003  -8.64754193]
1717193256844,0.6585943,-0.3110752,0.600238,0.3304544,[134.62506648 -85.01599415  -8.63391944]
1717193256844,0.6585454,-0.3111667,0.600177,0.3305765,[134.59182688 -85.01428023  -8.62016234]
1717193256844,0.6585118,-0.3112583,0.600116,0.3306681,[134.59151589 -85.01217172  -8.63657365]
1717193256844,0.6584772,-0.3113193,0.6000549,0.3307901,[134.53706087 -85.00856947  -8.59886705]
1717193256844,0.6584282,-0.3114109,0.5999939,0.3309122,[134.5039306  -85.00686384  -8.58523028]
1717193256844,0.6583945,-0.3115024,0.5999328,0.3310038,[134.50354525 -85.00475307  -8.60156747]
1717193256844,0.6583608,-0.311594,0.5998718,0.3310953,[134.50330193 -85.00265542  -8.61804303]
1717193256844,0.6583116,-0.3116855,0.5998108,0.3312174,[134.47005473 -85.00096193  -8.60428955]
1717193256844,0.65825,-0.3117771,0.5997803,0.3313089,[134.45267736 -85.00335709  -8.60353513]
1717193256844,0.6582008,-0.3118686,0.5997192,0.331431,[134.41946551 -85.00165471  -8.58982071]
1717193256844,0.6581246,-0.3119907,0.5996887,0.3315226,[134.42319593 -85.00595442  -8.61292283]
1717193256844,0.6580762,-0.3121128,0.5996277,0.3316141,[134.44416496 -85.00577128  -8.65335604]
1717193256844,0.6579846,-0.3122349,0.5995972,0.3317362,[134.41509455 -85.01047208  -8.64642835]
1717193256844,0.6579361,-0.3123569,0.5995361,0.3318278,[134.43591062 -85.0102829   -8.68671597]
1717193256844,0.6578588,-0.3124485,0.5995056,0.3319498,[134.38556674 -85.0131025   -8.65577706]
1717193256844,0.6577949,-0.3125706,0.5994446,0.3320719,[134.37358763 -85.01332604  -8.6660441 ]
1717193256844,0.6577454,-0.3126621,0.5993835,0.332194,[134.34023755 -85.0116465   -8.65220257]
1717193256844,0.6576813,-0.3127842,0.5993225,0.332316,[134.32828669 -85.01188749  -8.66249805]
1717193256844,0.6576316,-0.3128757,0.5992615,0.3324381,[134.29486104 -85.0102301   -8.64858468]
1717193256844,0.6575819,-0.3129673,0.5992004,0.3325602,[134.26156343 -85.00856676  -8.63481031]
1717193256844,0.6575468,-0.3130284,0.5991394,0.3326823,[134.20706864 -85.00500011  -8.59709364]
1717193256844,0.657497,-0.3131199,0.5990784,0.3328044,[134.17367499 -85.00334715  -8.58321606]
1717193256844,0.6574772,-0.313181,0.5990173,0.3328959,[134.15216435 -84.99938522  -8.57571274]
1717193256844,0.6574274,-0.3132725,0.5989563,0.333018,[134.11880978 -84.99773113  -8.56187431]
1717193256844,0.6573775,-0.3133641,0.5988953,0.33314,[134.08561504 -84.99608888  -8.54819945]
1717193256844,0.6573298,-0.3134251,0.5988647,0.3332316,[134.04666955 -84.99660669  -8.52316486]
1717193256844,0.6572652,-0.3135472,0.5988037,0.3333537,[134.03446123 -84.99688314  -8.53322875]
1717193257270,0.6572307,-0.3136387,0.5987427,0.3334452,[134.03398029 -84.99484744  -8.54948943]
1717193257270,0.6571684,-0.3137303,0.5987121,0.3335368,[134.01621173 -84.99728266  -8.54838035]
1717193257270,0.6571192,-0.3138523,0.5986511,0.3336284,[134.03670731 -84.9971667   -8.58836984]
1717193257270,0.6570268,-0.3139744,0.5986205,0.3337504,[134.00731264 -85.00191717  -8.58114348]
1717193257270,0.6569775,-0.3140965,0.5985595,0.333842,[134.02788879 -85.00181107  -8.62122443]
1717193257270,0.6569127,-0.3142186,0.5984985,0.333964,[134.01570999 -85.00210572  -8.63131801]
1717193257270,0.6568633,-0.3143407,0.5984374,0.3340556,[134.03628293 -85.00199795  -8.67140319]
1717193257270,0.6567852,-0.3144322,0.5984069,0.3341777,[133.98546058 -85.00486122  -8.64001514]
1717193257270,0.6567203,-0.3145543,0.5983459,0.3342997,[133.97324881 -85.00516371  -8.65007944]
1717193257270,0.6566699,-0.3146458,0.5982848,0.3344218,[133.93972211 -85.00354577  -8.63609502]
1717193257270,0.6566194,-0.3147374,0.5982238,0.3345439,[133.90623548 -85.0019452   -8.6221579 ]
1717193257270,0.6565689,-0.3148289,0.5981628,0.334666,[133.87267966 -85.00034116  -8.60814441]
1717193257270,0.6565183,-0.3149205,0.5981017,0.3347881,[133.83921966 -84.99873855  -8.59424143]
1717193257270,0.6564824,-0.3149815,0.5980407,0.3349101,[133.78473314 -84.99521663  -8.55654891]
1717193257270,0.6564318,-0.3150731,0.5979797,0.3350322,[133.75129157 -84.99361975  -8.54266069]
1717193257270,0.6563958,-0.3151341,0.5979186,0.3351543,[133.69680611 -84.99009009  -8.50498397]
1717193257270,0.6563606,-0.3152257,0.5978576,0.3352458,[133.69624958 -84.98811277  -8.52120263]
1717193257270,0.6562821,-0.3153172,0.5978271,0.3353679,[133.64527379 -84.99099147  -8.48967595]
1717193257270,0.6562313,-0.3154088,0.597766,0.33549,[133.61184932 -84.98939813  -8.4758161 ]
1717193257270,0.6561961,-0.3155003,0.597705,0.3355815,[133.61123015 -84.98741906  -8.49196496]
1717193257270,0.6561461,-0.3156224,0.597644,0.3356731,[133.63150016 -84.98737784  -8.53176599]
1717193257270,0.6560527,-0.3157445,0.5976135,0.3357952,[133.60148366 -84.99220371  -8.523958  ]
1717193257270,0.6560027,-0.3158666,0.5975524,0.3358867,[133.62190178 -84.99215679  -8.56390365]
1717193257270,0.6559517,-0.3159581,0.5974914,0.3360088,[133.58828752 -84.99058496  -8.5498506 ]
1717193257270,0.6559016,-0.3160802,0.5974303,0.3361003,[133.60866393 -84.99054538  -8.58975829]
1717193257270,0.6558357,-0.3162023,0.5973693,0.3362224,[133.596032   -84.99092128  -8.59944703]
1717193257270,0.6557724,-0.3162938,0.5973388,0.336314,[133.57774517 -84.99343543  -8.59784561]
1717193257270,0.6557065,-0.3164159,0.5972778,0.3364361,[133.56511155 -84.99381163  -8.60753263]
1717193257270,0.6556553,-0.3165075,0.5972167,0.3365581,[133.53163118 -84.99225229  -8.59362476]
1717193257270,0.655604,-0.316599,0.5971557,0.3366802,[133.49792994 -84.99070228  -8.57949604]
1717193257270,0.6555527,-0.3166906,0.5970947,0.3368023,[133.46432752 -84.98915435  -8.56547335]
1717193257270,0.655517,-0.3167821,0.5970336,0.3368938,[133.46358755 -84.98720587  -8.58152407]
1717193257270,0.6554378,-0.3168737,0.5970031,0.3370159,[133.41242946 -84.99013549  -8.54984816]
